index,image,label
98808,943988,1
99158,949004,1
99334,948690,1
99445,952294,0
99479,263034,1
99584,260078,1
99610,259826,0
99712,262628,1
99787,257636,1
99799,264085,1
99880,261967,1
99999,168169,1
100186,161870,1
100398,163935,1
100606,278763,1
100611,285757,1
100653,287072,1
100733,289221,1
100763,288957,0
100768,286141,1
100810,278637,1
100823,288586,1
100827,284608,1
100836,283216,1
100927,287432,0
101002,289002,1
101046,288078,1
101150,328195,1
101165,328300,1
101190,327594,1
101218,327615,1
101240,328125,1
101320,328244,1
101461,385163,1
101499,388857,1
101549,377415,1
101566,381862,1
101595,387283,1
101635,379876,0
101686,388808,1
101773,387754,1
101811,383713,1
101895,388575,0
101983,388742,0
102065,394766,0
102072,399080,1
102206,393687,0
102439,396120,1
102576,403792,1
102634,420121,1
102645,409560,0
102755,419500,1
102766,420927,1
102814,421122,0
102864,416444,0
102868,415826,1
102870,408408,1
102917,411332,1
102999,420607,1
103023,420456,1
103086,420554,1
103283,433554,1
103292,433427,1
103408,426963,1
103444,431009,1
103452,431919,1
103483,427799,1
103484,432902,1
103514,423309,1
103874,444775,1
104142,443640,1
104264,569814,1
104317,570585,0
104530,570072,1
104594,570051,1
104617,569529,1
104696,796228,1
104727,795559,1
104803,14938,0
104883,14434,1
104911,14699,0
104915,14451,0
104952,14597,0
104954,14290,0
105076,805230,0
105126,805299,1
105131,1279,0
105145,1285,0
105146,1316,0
105151,1354,0
105217,1310,0
105285,236999,1
105287,236827,0
105456,236420,0
105557,377578,1
105615,375354,0
105692,377470,0
105760,376805,0
105769,376655,0
105789,377491,0
105904,377507,0
106159,801403,0
106174,800653,0
106225,800886,0
106299,801261,1
106317,924600,1
106322,924734,1
106344,924680,1
106370,924777,1
106418,913628,1
106427,914328,0
106435,914164,0
106468,914278,1
106510,5400,1
106512,5540,1
106549,5587,0
106610,5374,0
106627,5434,1
106639,5548,0
106653,5461,1
106657,5511,1
106682,5366,0
106858,467442,1
106914,465729,1
106983,466592,1
107085,868020,1
107104,871073,0
107167,479478,0
107181,479315,0
107254,476965,1
107280,478446,1
107353,790106,1
107389,1743,1
107403,1695,0
107415,1810,0
107429,1677,1
107436,1744,1
107447,1681,0
107478,672395,1
107501,673076,1
107578,673432,1
107625,58501,0
107631,58455,0
107632,57911,1
107652,57928,0
107674,58391,0
107698,58416,1
107731,58523,1
107789,6897,1
107860,6783,0
107877,6833,0
107924,6851,0
107945,6831,0
108082,255114,1
108120,255053,0
108200,766089,0
108253,765395,0
108293,764711,0
108326,807304,1
108352,806703,0
108381,807154,0
108437,48917,1
108464,791909,0
108468,792266,1
108518,792339,1
108564,20734,1
108580,20825,0
108582,20700,0
108586,20458,1
108592,20450,0
108627,20593,0
108630,20553,0
108647,20682,0
108692,20371,0
108709,20701,0
108750,20683,0
108773,20771,0
108797,20227,0
108874,758239,0
109040,354075,1
109155,354535,0
109232,368643,0
109269,368695,0
109452,367747,1
109519,950863,0
109532,950962,0
109533,950494,1
109711,464252,0
109901,43636,0
109930,44339,0
109936,44106,0
109973,44283,1
110020,43963,0
110038,43785,1
110057,44318,1
110060,44284,0
110186,849918,1
110221,180165,0
110233,181501,0
110255,180308,0
110348,181515,0
110365,181175,1
110369,181516,0
110435,181653,0
110489,179793,0
110493,181781,0
110532,15011,1
110554,15148,0
110557,692562,1
110593,691148,0
110615,15012,1
110717,344412,1
110771,341702,0
110774,342693,1
110778,343980,0
110859,343630,0
110916,342953,0
111097,343494,0
111121,344500,0
111154,784690,1
111168,784993,1
111257,234693,0
111299,235880,0
111326,236189,1
111351,236033,1
111506,761878,0
111600,593813,1
111660,594692,1
111676,593220,0
111736,792108,1
111754,792323,0
111772,790865,0
111773,791420,1
111790,76460,0
111823,77640,0
111849,76963,0
111876,77400,1
111891,77657,0
111896,76507,0
111910,77307,0
112029,76654,0
112039,497577,1
112044,497751,1
112070,497675,1
112155,498973,1
112169,498819,1
112226,593328,1
112385,593114,1
112470,937133,0
112480,937360,1
112511,937587,1
112739,830683,1
112774,830514,1
112800,830649,0
112832,915619,1
112843,915660,1
112856,915650,1
112871,915661,1
112936,309542,0
112938,308696,0
112960,309552,0
112990,308632,0
112995,308510,0
113052,308125,0
113109,309541,0
113178,741210,1
113206,741212,1
113223,740690,1
113265,443646,1
113281,443068,1
113290,442842,1
113297,443707,1
113349,658084,1
113418,657713,1
113463,657235,1
113519,470994,0
113552,472023,1
113566,470512,0
113580,469130,0
113627,840996,1
113650,426272,1
113665,426491,1
113681,426734,1
113687,426315,1
113695,426503,1
113710,426303,1
113796,821078,1
113808,820779,1
113867,820923,1
113963,888286,1
113982,889274,1
113993,888284,1
114032,427602,1
114043,427378,0
114126,426736,1
114151,427573,1
114288,854018,1
114302,853678,0
114396,853595,1
114406,673756,1
114430,673230,1
114441,673125,0
114464,673890,0
114803,337392,1
114840,337270,1
114953,620746,0
115021,620682,1
115244,121416,1
115312,130855,0
115317,130769,0
115332,130703,1
115500,770297,0
115514,771322,1
115552,770792,0
115578,770892,1
115663,772418,1
115720,770249,1
115751,771822,1
115758,771591,1
115829,770231,1
115851,771865,1
115969,770189,1
116003,771926,1
116073,771825,1
116295,770685,0
116304,770164,1
116506,879967,0
116526,880055,0
116600,878891,1
116773,878987,0
116935,879930,1
117165,225751,1
117254,225239,0
117445,404173,0
117470,405125,0
117664,404406,1
117690,402357,0
117790,687218,1
117801,687084,0
117804,687745,1
117856,686899,0
118045,686794,1
118258,802968,1
118390,268251,1
118393,268200,1
118404,267881,1
118440,268208,1
118459,267739,1
118497,928726,1
118534,332308,0
118632,330417,1
118649,329801,0
118792,665807,1
118835,665953,1
118890,23059,0
118915,23007,0
118934,22978,0
119017,23055,0
119020,22929,0
119057,955975,1
119067,955895,0
119072,955215,1
119122,955765,1
119185,99636,0
119327,99920,1
119344,99715,0
119363,98528,1
119365,99803,0
119390,98945,0
119443,773507,1
119477,773728,1
119676,713174,1
119683,713310,1
119727,713542,1
119790,701524,0
119794,701919,0
119821,702039,0
119836,701451,1
119886,700239,0
119914,701592,1
119918,700858,0
119968,851768,1
119971,850961,1
120093,10935,0
120168,124031,0
120239,846715,1
120352,622831,0
120432,475705,1
120441,476043,1
120446,474234,1
120466,476773,1
120590,473898,0
120634,475198,0
120650,627257,0
120651,626226,1
120701,627692,0
120866,773932,0
120951,773949,0
120993,7519,1
121003,7685,1
121004,7547,0
121032,7625,1
121073,7696,0
121074,7701,1
121086,7562,1
121110,7483,0
121119,7527,1
121127,7593,1
121130,7609,0
121150,214450,1
121154,214299,1
121303,247815,1
121421,246709,1
121456,248115,0
121507,248270,1
121589,482989,0
121902,483885,1
122197,386837,0
122360,720255,1
122411,115152,1
122537,115186,0
122570,121280,1
122571,121324,1
122598,117658,1
122665,583292,0
122678,583086,1
122704,582425,1
122846,117874,0
122867,118129,0
122883,117942,0
122907,117887,0
122910,118147,0
122937,204858,1
123046,204559,1
123088,16473,1
123099,16633,1
123102,16763,1
123139,16770,1
123163,16572,1
123196,345408,0
123355,263188,0
123384,263755,0
123429,262355,0
123666,44999,1
123668,44981,1
123733,908207,1
123742,907868,0
123772,907586,1
123779,36459,1
123826,36879,0
123832,36873,1
123840,36470,1
123876,36754,1
123907,36020,1
124021,497256,1
124061,497893,1
124095,32912,1
124141,32311,1
124162,32753,0
124164,32757,1
124394,161276,0
124396,159738,0
124513,161062,0
124603,161306,0
124628,161144,0
124635,159170,0
124680,31075,0
124743,30613,0
124820,31240,0
124823,31012,1
124842,30345,0
124859,30593,1
124862,30455,0
124940,30308,0
124945,30857,0
124947,31230,0
124969,30348,0
125097,856022,0
125171,820076,0
125187,819855,1
125200,820191,1
125251,819466,0
125272,819453,1
125280,819625,1
125374,940723,1
125383,906406,1
125516,661654,0
125537,661852,0
125551,660969,0
125583,660449,1
125647,827432,1
125896,39821,0
125915,807767,1
125920,808596,0
125953,168355,1
126157,924682,1
126210,318398,1
126227,318661,1
126276,318958,1
126309,318890,1
126323,318701,0
126351,916077,1
126589,86800,1
126631,87103,1
126665,86457,1
126773,86409,1
126793,926661,1
126813,926696,0
126841,14637,1
126842,14852,1
126883,14706,1
126937,499148,0
126955,501438,1
126997,500805,0
127060,264909,1
127087,264884,1
127092,265065,1
127219,930257,1
127348,125627,1
127434,126255,1
127440,126207,1
127507,547905,1
127536,547336,0
127641,10827,1
127653,10786,0
127687,10762,0
127694,10877,0
127734,11000,0
127753,10746,1
127768,11042,1
127827,11033,1
127857,254373,0
127920,255412,1
127991,255607,0
128019,255232,0
128036,254287,1
128100,255048,1
128111,255402,0
128137,254955,1
128153,253020,0
128169,254978,0
128180,254704,1
128184,255472,1
128188,254613,0
128222,253264,0
128223,254680,0
128229,499112,1
128262,496259,0
128295,496568,0
128369,496781,1
128441,497112,1
128448,498343,1
128584,420404,0
128600,420194,1
128636,420720,1
128639,420697,0
128676,420185,0
128695,419847,1
128704,418431,1
128705,418378,1
128738,417545,0
128743,418797,0
128792,417083,0
128834,419029,0
128920,696871,1
128924,696218,0
128990,696440,1
129004,697014,1
129021,697090,1
129168,834612,1
129192,834877,1
129216,486814,1
129263,485624,1
129327,775697,1
129432,173161,0
129464,173472,1
129475,171705,0
129489,173656,0
129547,173611,0
129598,173382,0
129607,173528,0
129652,173159,0
129717,173451,1
129730,173745,0
129755,703185,0
129922,926739,1
129944,926725,1
129991,13357,1
130010,13335,1
130044,13470,1
130176,196108,1
130195,196210,1
130209,195804,1
130261,194141,0
130397,395831,0
130486,396499,0
130567,398148,1
130579,397750,1
130580,397151,0
130735,647966,1
130756,648112,0
130939,933736,0
131029,933191,1
131172,653729,1
131214,653829,1
131249,332710,0
131257,335029,0
131290,335589,1
131323,335130,0
131325,332640,0
131414,59460,0
131415,59045,0
131427,58923,0
131443,59478,0
131465,59653,0
131469,59184,0
131477,59423,0
131552,59062,1
131582,59435,0
131593,38072,0
131639,37556,0
131844,810238,1
131964,435246,0
132038,435331,1
132040,433969,1
132120,754969,1
132205,754570,1
132308,886786,1
132327,886572,1
132393,924130,1
132430,139510,0
132453,141890,0
132497,141388,1
132609,140921,0
132709,692966,0
132714,693129,1
132752,692954,1
132784,693325,0
132933,788031,1
132996,788217,1
133040,42983,1
133127,43002,1
133227,180527,1
133230,181017,1
133306,180313,0
133439,413316,0
133467,412807,0
133486,413108,1
133519,411728,0
133532,413069,0
133536,411346,1
133543,411245,0
133602,411295,1
133605,410815,0
133614,413018,0
133644,413314,0
133655,412984,1
133666,412654,1
133684,411151,0
133872,782230,0
133928,151662,0
133942,150251,0
133958,151374,0
133998,150171,0
134016,151562,0
134070,150691,0
134091,150976,1
134188,151681,1
134261,150054,0
134274,151856,0
134360,249573,0
134388,247113,0
134400,246812,0
134437,248821,1
134464,249604,0
134497,249608,0
134509,249548,0
134530,249221,0
134677,431852,0
134750,432025,1
134868,769372,1
134874,768910,1
134946,769510,0
135060,951554,0
135090,7348,0
135092,7202,0
135111,7336,0
135157,7271,0
135162,7237,0
135164,7437,1
135189,7473,1
135208,7416,1
135235,7201,0
135253,7393,0
135305,7228,1
135321,7356,0
135667,154311,0
135688,365525,1
135835,364303,1
135930,365406,0
136330,818788,0
136388,23747,0
136392,23215,0
136394,23317,1
136424,23784,0
136437,23186,0
136438,23497,0
136443,23577,0
136447,23651,0
136451,23383,0
136470,23756,0
136494,23666,1
136496,23759,0
136507,23687,0
136527,23732,0
136542,23508,0
136584,23731,0
136591,47063,1
136709,304596,1
136760,305619,1
136762,305165,1
136805,305911,1
136866,218188,0
136873,218612,0
136878,217487,0
136904,217256,0
136961,218665,0
137112,936607,0
137113,936331,0
137299,210927,0
137436,211896,1
137438,209134,0
137512,422233,0
137579,421390,1
137596,421740,0
137597,421667,1
137619,421771,1
137635,422006,1
137650,421705,1
137865,721817,1
137913,722865,0
137919,722920,1
137925,721206,0
138026,890547,1
138058,891521,0
138075,891239,1
138077,891699,1
138119,12495,1
138126,12455,0
138198,468955,1
138234,471810,1
138350,472568,0
138384,841016,1
138416,840540,1
138446,309719,0
138521,309836,1
138522,309632,1
138543,309648,0
138582,309738,0
138643,309225,0
138699,309813,0
138834,475352,0
138856,476197,0
138909,475245,0
139009,474960,0
139022,476013,0
139072,825440,1
139086,825952,1
139122,826166,0
139287,826125,1
139336,124888,1
139339,124506,0
139482,753173,0
139503,753824,1
139521,753062,0
139603,942698,1
139608,943108,0
139622,942632,1
139682,123753,1
139967,550439,1
139970,550377,1
139986,550484,1
140111,8204,0
140127,8020,0
140146,8271,0
140154,7967,1
140163,7941,0
140166,8070,0
140199,8107,1
140215,8211,0
140222,8288,0
140304,8274,1
140308,7918,1
140326,8290,0
140336,8286,1
140347,8117,1
140348,7931,1
140354,8268,0
140355,8067,0
140356,8057,0
140382,8215,0
140390,8241,0
140395,7876,1
140413,38665,1
140424,38754,0
140460,38188,0
140487,38108,0
140525,38476,1
140533,38727,0
140539,38963,1
140548,38010,1
140586,38721,1
140736,51161,0
140842,94789,0
140912,95118,0
140931,94764,0
140944,93797,1
141157,199291,1
141200,198448,0
141202,199586,1
141219,199447,1
141223,198175,0
141247,198071,0
141276,197333,1
141279,198103,0
141356,197846,1
141372,199545,1
141397,599277,1
141412,600318,1
141478,598904,1
141631,597542,1
141669,912704,1
141699,912668,1
141736,912640,0
141812,120066,1
141821,118739,0
141884,118314,0
141910,118869,0
141965,120064,1
142017,119072,0
142110,118304,0
142135,118629,1
142200,119976,0
142219,118840,0
142288,118217,0
142303,119025,0
142319,119885,0
142383,671202,1
142392,671381,1
142489,670798,1
142536,671339,1
142606,835721,1
142643,835882,0
142659,836509,0
142668,835584,1
142687,835838,0
142813,24325,0
142814,24003,0
142818,24528,1
142821,23969,1
142822,24200,1
142828,24380,0
142859,24460,1
142918,24315,1
142928,24042,0
142941,24369,0
142972,24313,0
142976,24439,0
143013,65700,1
143035,65605,0
143044,65765,1
143076,65867,1
143107,65805,0
143111,65116,1
143129,65834,1
143157,65209,1
143212,382950,1
143223,383007,1
143254,382878,1
143357,849964,1
143421,682347,1
143441,681735,0
143481,682915,1
143586,66917,1
143672,64384,1
143675,66991,1
143704,65510,1
143712,66692,1
143723,63735,1
143753,65221,1
143766,64187,0
143791,64270,1
143814,67574,0
143836,67480,1
143852,67658,1
143933,661184,1
143979,684206,1
144007,683341,1
144008,684528,1
144107,303330,1
144168,108173,1
144173,106488,1
144175,107995,1
144178,108991,1
144181,105190,1
144182,109019,1
144184,108276,1
144186,103105,1
144190,106953,1
144195,107902,1
144202,106707,1
144211,106171,1
144213,104030,1
144219,107586,1
144223,109014,1
144230,107969,1
144233,108872,1
144235,742353,1
144264,743682,1
144320,738279,1
144390,738553,1
144393,743422,1
144398,741231,1
144492,452684,0
144570,451014,0
144584,454257,1
144740,130608,0
144859,130995,1
144998,912781,1
144999,913057,0
145024,913031,0
145060,913039,0
145066,191430,1
145112,193042,0
145113,193137,0
145217,192880,0
145228,190993,0
145246,192870,1
145339,190704,1
145414,192952,0
145431,190655,1
145573,912058,0
145614,913043,0
145620,912657,0
145624,913094,1
145656,913052,0
145686,804844,1
145750,804838,1
145757,804305,1
145794,915457,1
145823,915969,1
145840,916481,1
145964,94552,0
146034,95629,1
146046,95049,0
146064,94466,0
146099,94897,0
146113,95204,0
146126,95500,0
146133,94748,0
146211,791184,0
146234,791744,1
146252,791542,1
146276,169922,0
146352,169355,1
146370,168999,0
146372,169761,1
146377,169325,0
146521,171045,1
146547,169422,0
146578,169279,1
146626,169874,0
146659,169945,0
146680,169852,0
146738,169348,0
147168,955268,1
147172,954936,0
147190,955428,1
147241,955571,1
147249,955529,1
147252,955465,1
147303,104542,0
147339,104891,1
147390,105125,0
147523,736678,1
147546,905079,1
147787,884500,1
147875,885239,1
147896,885160,0
148115,648066,1
148133,647689,1
148182,48715,0
148303,48859,0
148324,733467,0
148346,734635,0
148370,733026,1
148536,34877,1
148571,171447,1
148580,172931,1
148671,172759,0
148779,410470,1
148784,412170,1
148802,410787,1
148813,412067,1
148826,411219,0
148833,411916,1
148881,411886,1
148942,707309,1
148981,707303,1
148982,707423,1
149056,706653,1
149104,274880,1
149126,274906,1
149146,273908,1
149165,275090,0
149215,9520,1
149217,9279,0
149219,9392,0
149228,9545,0
149230,9337,0
149250,9273,0
149269,9454,0
149326,9271,0
149354,9328,1
149365,9419,0
149369,9576,0
149426,66795,1
149477,67018,0
149593,353305,1
149645,353440,1
149676,734616,1
149685,733374,1
149692,734264,0
149707,734191,1
149712,734199,1
149743,734388,0
149830,734544,1
149843,734446,1
149908,924283,1
149965,924030,1
149983,923549,0
149991,292568,0
150022,292498,0
150047,292451,1
150070,292854,1
150079,290765,1
150082,292016,0
150094,292536,0
150104,453816,1
150125,452479,1
150127,452952,0
150182,454219,0
150203,451225,0
150280,798657,1
150291,799285,1
150296,799779,0
150388,52542,1
150389,52478,1
150394,52468,0
150425,580700,1
150430,580003,1
150532,580632,1
150554,580982,1
150576,580965,1
150580,790573,1
150698,790745,0
150750,31842,1
150760,30912,1
150849,135494,0
150917,135592,0
150989,134830,0
150996,133991,0
151000,135342,0
151099,135001,0
151156,680233,1
151163,680108,0
151216,678671,0
151306,680499,1
151342,679104,1
151363,679295,0
151399,660037,1
151458,660904,1
151478,19619,1
151498,19569,1
151502,19764,1
151504,19688,1
151609,78507,1
151622,77987,0
151697,78407,0
151704,79262,1
151728,78730,0
151762,78504,0
151803,486567,1
152019,61719,1
152105,61859,0
152157,116764,0
152193,117309,1
152197,116819,0
152204,116127,0
152260,898686,0
152342,55587,1
152353,55541,1
152355,55771,1
152367,55483,1
152391,55507,1
152412,55807,1
152419,55522,1
152430,55694,1
152516,867124,1
152529,867317,0
152630,555955,1
152632,555837,1
152775,556275,0
152820,555029,0
152846,555396,1
152860,555569,1
152921,556898,1
153223,13569,1
153324,326023,0
153515,326430,0
153531,324426,0
153536,323598,0
153706,669745,0
153783,668294,0
153995,669667,1
154204,911463,1
154236,5817,1
154250,5715,0
154284,5764,1
154293,5763,0
154313,5958,0
154350,5677,1
154410,5778,0
154479,34000,1
154484,33760,1
154543,33465,0
154556,33951,1
154585,536354,0
154670,539142,1
154738,539090,1
154751,536931,0
154763,536691,0
154932,538665,0
154983,938148,1
155117,98513,0
155151,97800,0
155163,98443,0
155167,97653,0
155196,98266,0
155226,97888,0
155260,98523,0
155339,423412,0
155366,424334,0
155461,801855,1
155509,801871,1
155688,84766,0
155745,84933,0
155754,85292,1
155829,84064,0
155858,85184,0
155878,10397,0
155879,10411,0
155886,10403,0
155940,53968,0
156003,53459,1
156059,53194,1
156077,53525,1
156106,131958,1
156131,132316,1
156154,131762,1
156292,550056,1
156332,552494,1
156401,783765,1
156423,782858,1
156435,783882,1
156520,496,0
156526,449,1
156536,488,1
156565,113696,0
156570,113652,1
156587,113167,1
156621,112357,1
156624,113504,1
156634,112992,0
156685,113348,1
156735,331904,0
156742,330547,1
156751,331990,1
156753,330960,1
156757,332114,1
156836,330327,0
156844,331899,1
156882,331526,0
156950,332335,0
156967,332495,0
156983,331679,0
157077,496073,1
157127,495045,0
157138,496060,0
157171,496065,1
157196,494261,1
157219,494276,1
157252,494336,1
157286,860916,1
157322,861086,0
157335,861193,0
157364,861320,0
157413,859813,0
157443,683603,1
157453,684408,1
157454,685034,0
157456,685351,1
157504,820545,0
157512,821387,0
157575,821275,0
157627,821617,0
157669,36995,1
157709,36889,0
157754,36412,0
157755,36937,1
157761,36621,0
157792,37167,0
157825,36283,0
157905,784364,0
158005,27841,1
158013,27974,1
158016,28222,1
158027,28248,1
158041,28283,1
158048,28005,1
158057,98972,1
158067,98721,1
158091,99123,1
158138,220146,1
158140,220701,1
158151,220689,0
158156,220150,0
158170,220389,1
158177,219720,0
158198,220298,1
158203,219344,1
158215,220989,0
158223,221248,0
158227,220948,1
158262,460147,1
158271,459559,1
158321,458149,1
158322,460047,1
158343,460279,1
158355,460138,0
158360,460119,1
158368,460386,1
158374,823257,1
158385,822448,0
158420,823200,1
158504,721572,1
158510,719800,1
158519,721592,1
158564,625553,1
158634,627319,1
158665,625835,1
158703,626541,1
158758,194213,0
158848,197593,0
158996,195274,0
159151,197426,0
159180,957587,1
159202,957559,1
159203,957256,1
159207,957469,1
159243,957338,1
159330,116736,1
159331,116386,0
159385,115846,1
159404,116832,0
159435,115482,1
159486,116820,1
159514,116696,1
159570,109315,1
159623,116016,1
159631,116340,1
159641,115608,0
159858,261123,0
159955,261009,0
159979,671158,1
160011,671535,1
160132,672145,0
160210,286950,1
160286,287525,1
160531,919732,1
160614,919839,1
160650,24675,1
160668,24950,1
160678,24917,0
160694,24985,1
160741,24606,1
160774,24639,1
160811,24125,1
160844,24204,0
160906,63996,0
160908,63404,0
161003,63345,0
161011,63392,0
161054,63729,1
161223,139945,0
161233,140008,1
161255,139975,0
161280,140001,1
161305,139676,0
161334,139738,0
161453,801160,1
161696,95203,0
161700,95321,0
161710,94763,0
161770,95153,0
161799,95271,0
161817,95328,0
161837,95016,1
161888,95149,1
161901,94572,0
161987,845031,1
162007,843470,0
162059,364633,1
162090,365416,0
162151,364679,1
162246,366073,0
162275,363873,1
162383,52088,0
162392,52026,0
162454,52099,0
162489,51877,0
162537,2346,0
162578,2349,0
162579,2280,1
162606,2276,1
162633,2350,0
162642,35531,0
162692,35748,0
162701,35355,0
162832,273080,0
162871,271987,0
162907,584443,0
162928,585747,1
162969,584250,0
162995,585409,1
163029,75126,0
163040,75854,1
163071,76119,0
163094,75742,0
163163,75147,0
163183,76031,0
163208,75364,0
163223,75843,0
163240,74599,0
163307,76094,0
163355,66339,0
163362,66408,1
163375,65464,0
163530,65361,0
163579,66368,0
163631,66212,0
163780,863407,1
163848,863188,0
163892,922258,1
163991,922543,1
164007,896180,0
164230,150,1
164259,162,1
164293,921593,1
164324,929069,0
164357,929052,1
164438,67578,1
164452,67106,1
164471,67293,1
164491,66937,1
164574,67362,0
164647,67158,0
164681,866604,1
164690,866999,1
164791,866381,1
165003,925565,1
165099,902909,1
165129,716380,0
165174,717565,1
165233,715121,0
165280,716347,1
165528,144358,0
165583,144152,0
165602,144905,0
165675,143136,0
165698,144644,0
165736,832403,1
165765,56933,1
165795,55938,1
165820,57033,1
165896,301336,0
165925,301378,1
165931,300057,0
165974,301332,0
166028,301648,1
166051,301389,1
166295,528272,0
166315,725309,1
166321,726915,1
166450,646458,0
166472,646348,0
166484,644622,0
166540,556527,1
166611,555771,1
166784,64362,1
166790,64584,1
166791,64609,0
166819,64484,1
166892,64621,0
166896,64197,0
166925,64507,1
166948,64130,0
167049,857521,1
167168,685385,0
167178,685472,1
167189,685248,1
167223,685065,1
167396,108643,0
167415,109200,1
167436,110124,0
167559,110509,0
167617,108661,0
167654,109390,0
167657,110114,0
167659,109285,0
167756,149616,1
167841,151050,0
167889,818020,1
167933,817914,1
168240,273142,1
168353,273008,1
168400,441655,1
168529,441710,1
168541,442657,1
168544,442550,0
168557,443014,1
168603,442979,1
168687,660129,1
168846,661195,1
168985,843699,0
169151,648521,1
169168,647943,0
169203,648963,0
169204,648285,0
169209,648692,0
169224,648706,0
169267,648473,0
169400,885913,1
169402,886042,0
169408,883865,0
169556,379186,1
169601,377218,0
169774,656029,1
169794,4611,1
169824,4708,1
169901,4785,1
169908,4764,0
169932,4745,1
169951,4621,1
169997,1912,1
170000,1906,0
170006,1826,0
170008,1930,1
170025,1855,1
170062,1947,1
170089,167143,1
170351,737819,1
170374,737516,1
170503,757639,1
170547,243167,0
170563,243031,0
170569,241483,0
170571,243093,0
170584,242879,0
170651,242177,0
170736,241118,0
170791,461867,0
170922,463846,1
171065,847634,1
171142,12146,1
171161,12176,1
171178,12260,1
171307,231159,0
171550,228959,1
171560,230986,0
171727,230418,1
171771,361944,0
171819,360325,0
171825,362117,1
171842,362382,0
171998,362168,0
172070,361238,1
172265,430361,1
172329,428156,1
172373,428359,1
172490,624979,1
172644,852348,0
172708,852321,0
172746,162781,0
172755,162726,1
172772,162804,0
172794,163105,1
172825,162915,1
172850,161996,1
172976,163097,0
172986,162275,0
173033,436414,1
173139,435625,1
173213,437657,0
173214,436811,1
173271,438011,1
173313,436034,1
173330,437971,1
173331,436237,0
173403,649002,1
173541,650077,1
173555,650579,0
173581,649830,1
173587,649968,1
173605,650097,1
173607,650749,1
173661,763387,0
173683,764547,0
173757,764362,0
173786,764476,0
173810,763123,1
173821,764588,0
173827,764469,0
173888,764457,1
173933,129777,0
173940,128728,0
173955,129561,1
173972,128979,0
173973,129557,0
174022,128807,1
174093,270557,1
174097,271076,1
174100,269449,1
174147,271123,0
174172,271248,1
174185,270953,1
174253,829796,1
174367,8701,0
174404,8698,0
174420,8791,0
174424,327998,1
174510,327721,1
174647,603787,1
174665,604387,1
174746,935973,1
174768,936118,1
174774,935532,1
174795,17287,1
174804,17427,1
174845,16783,1
174850,17483,1
174925,305242,0
175017,849945,1
175244,143446,1
175395,144046,0
175400,144341,0
175468,144291,0
175560,439227,1
175580,440650,1
175591,440327,1
175682,814494,1
175695,814533,0
175761,814680,0
175766,814883,0
175783,814632,0
175829,83403,0
175841,82512,1
176040,862189,1
176098,729142,0
176143,729354,1
176173,728598,1
176186,728168,1
176237,729165,1
176289,311535,0
176333,312444,0
176370,310220,0
176411,311770,0
176561,696025,0
176651,892611,0
176707,892416,1
176710,892569,1
176801,54947,0
176879,54156,0
176966,55035,0
176971,54841,0
177106,600366,1
177250,600733,0
177273,599639,1
177285,601203,1
177288,598470,1
177439,836427,1
177658,609287,0
177679,607598,1
177754,488197,1
177839,64532,0
177843,64500,1
177860,64527,1
177868,64593,1
177876,64180,1
177898,64577,1
177916,64594,0
178155,421111,0
178204,420932,1
178314,679967,0
178327,679549,1
178428,841084,1
178433,841663,1
178505,841851,1
178525,841012,1
178543,841659,1
178545,841998,1
178565,750013,0
178621,751437,1
178630,750168,1
178647,807651,1
178657,808322,0
178709,807643,1
178903,910405,1
178913,910402,1
178930,910211,1
179023,630637,1
179048,630815,0
179070,628976,0
179158,20411,1
179191,20269,1
179220,20207,1
179221,20427,0
179232,20370,1
179289,429326,1
179309,429416,1
179337,429262,1
179456,429207,1
179492,428009,1
179495,429277,1
179533,779200,1
179560,779786,1
179562,779416,1
179574,778275,1
179576,779244,1
179605,779769,1
179620,779596,1
179652,779497,1
179656,779635,1
179665,779508,1
179674,779814,1
179752,921876,1
179813,765644,1
179856,765486,1
179871,765622,1
179878,765243,1
179969,114951,0
180023,115055,0
180043,115610,0
180047,114656,0
180122,115469,0
180203,731319,1
180252,582272,1
180291,582466,0
180294,579947,0
180320,582207,1
180347,582041,0
180375,581474,0
180472,16978,1
180481,16947,1
180531,242254,0
180660,21115,1
180666,21089,1
180680,21004,1
180905,718833,1
181039,862206,0
181048,862187,1
181052,861397,1
181083,862169,0
181116,862144,0
181167,362367,1
181227,360283,0
181260,362294,1
181347,796993,1
181405,47687,0
181416,47478,1
181513,71712,0
181536,72560,0
181595,72778,0
181643,72389,0
181685,72733,0
181732,72564,0
181881,533604,1
181936,532064,1
181994,529644,0
182031,534206,0
182120,534298,0
182138,535531,0
182276,398852,0
182325,401838,1
182367,399876,1
182372,399886,0
182379,401870,0
182447,710712,0
182473,711820,1
182509,711266,1
182533,710917,0
182666,768225,1
182685,768059,0
182774,768120,1
182861,540048,1
182913,537249,1
182957,536461,1
183078,538637,0
183100,536675,0
183288,739933,0
183325,740303,0
183376,740301,1
183726,947561,1
183834,216903,0
183934,217534,1
184002,603083,1
184045,602868,1
184096,833681,1
184109,832667,1
184139,833885,1
184158,833777,1
184163,832997,1
184183,402161,1
184203,402252,1
184212,401039,0
184311,699582,1
184377,699655,1
184415,42335,1
184422,41981,1
184434,42462,1
184455,42411,1
184485,277623,1
184520,278824,1
184657,699605,1
184751,897297,0
184764,897283,1
184785,308,0
184789,303,0
184795,295,1
184816,268,0
