image,label
8707676839.jpg,0.486017699115
6015956857.jpg,0.510298165138
272115602.jpg,0.5727678571429999
8733728144.jpg,0.740389908257
5858971250.jpg,0.676932773109
5955805991.jpg,0.765084745763
52196600.jpg,0.538970588235
4808255488.jpg,0.7525
6088697532.jpg,0.555825892857
6633974935.jpg,0.742794117647
8296218747.jpg,0.5725
8496798280.jpg,0.6655405405410001
6439499095.jpg,0.67525
3850107264.jpg,0.561848739496
3783245891.jpg,0.525974576271
5465127384.jpg,0.635986842105
6186608340.jpg,0.432205882353
5451526397.jpg,0.636282608696
3556213355.jpg,0.756118421053
9017247850.jpg,0.5682242990649999
7737184960.jpg,0.6312608695649999
7526349354.jpg,0.36875
531889120.jpg,0.691673728814
5838794545.jpg,0.604
5902359095.jpg,0.671460176991
6073506056.jpg,0.712648305085
9823089054.jpg,0.326369565217
6239374380.jpg,0.823851351351
869382458.jpg,0.490441176471
3107928091.jpg,0.47094036697200004
5027281781.jpg,0.6908177570089999
5484776927.jpg,0.76564159292
4462477090.jpg,0.43836538461499996
3575258454.jpg,0.640142857143
6913908117.jpg,0.452972972973
6128487555.jpg,0.34949115044199996
3418463077.jpg,0.7597368421049999
4039710407.jpg,0.7084999999999999
4838893362.jpg,0.5875
8392513010.jpg,0.19106194690300002
2908654044.jpg,0.415870535714
4321643395.jpg,0.598782051282
346617779.jpg,0.219144736842
6797193823.jpg,0.456217391304
6143211622.jpg,0.7156097560979999
6818454464.jpg,0.696013513514
6051776132.jpg,0.776592920354
4246091470.jpg,0.474799107143
3675002443.jpg,0.46271008403400005
80417582.jpg,0.387836134454
7134278631.jpg,0.63975
9122090851.jpg,0.437572115385
4958737471.jpg,0.661438679245
4784361629.jpg,0.609711538462
5932454750.jpg,0.6467499999999999
8677186401.jpg,0.629102564103
3292481650.jpg,0.731875
5324909950.jpg,0.6909868421049999
8452461056.jpg,0.7660129310339999
264903403.jpg,0.713075221239
7344897910.jpg,0.497176724138
8725613522.jpg,0.331680672269
6149089572.jpg,0.733517699115
1562015932.jpg,0.560233050847
3147925879.jpg,0.646684782609
450063799.jpg,0.613472222222
5906952351.jpg,0.792710084034
8582877561.jpg,0.701428571429
4468108530.jpg,0.60695754717
3172797742.jpg,0.611970338983
7543000548.jpg,0.7078125
9055579014.jpg,0.687678571429
5804325450.jpg,0.597075892857
5590319772.jpg,0.402638888889
174715115.jpg,0.283151260504
6867407079.jpg,0.482901785714
5298734322.jpg,0.649779411765
8120809574.jpg,0.551824324324
8003923043.jpg,0.537847222222
101601008.jpg,0.610875
910637798.jpg,0.48069196428600003
6904448359.jpg,0.550444915254
8871477031.jpg,0.158220338983
8000756995.jpg,0.40887614678900003
4307315285.jpg,0.674852941176
8454945247.jpg,0.4946875
6908276949.jpg,0.6672268907560001
3783312451.jpg,0.31202173913
885060581.jpg,0.569977876106
8481724236.jpg,0.420384615385
6011321842.jpg,0.622
5474201544.jpg,0.650630434783
7470692282.jpg,0.44049999999999995
5611311337.jpg,0.31472972973
2447131470.jpg,0.502
6171792130.jpg,0.7659999999999999
6531551463.jpg,0.532991071429
4296647005.jpg,0.723428571429
6766502563.jpg,0.6204999999999999
2748301393.jpg,0.40825
8988227086.jpg,0.554934210526
4900369405.jpg,0.590369565217
5483514140.jpg,0.747605932203
4285776519.jpg,0.296370192308
6955490571.jpg,0.728598130841
6800438108.jpg,0.764487179487
2372696116.jpg,0.620353982301
409597917.jpg,0.40251953125
7019640975.jpg,0.762205882353
6345193023.jpg,0.714196428571
5723599109.jpg,0.550265486726
5987364665.jpg,0.629135514019
447977798.jpg,0.573621495327
5124180488.jpg,0.827567567568
5604745238.jpg,0.27009541984700003
8154496951.jpg,0.506513761468
2148143527.jpg,0.5801814516129999
552629141.jpg,0.305379464286
11490304024.jpg,0.546973684211
6118735934.jpg,0.76397826087
5912451823.jpg,0.693881578947
80954980.jpg,0.6459375
4034290606.jpg,0.6188194444439999
2819296433.jpg,0.46195652173900004
4373157351.jpg,0.586800847458
4254945684.jpg,0.22491596638699998
5602815566.jpg,0.6677293577979999
3984248064.jpg,0.24602173913000003
5175429795.jpg,0.747958715596
2745252477.jpg,0.645907079646
11232665444.jpg,0.322668067227
5358640896.jpg,0.6827500000000001
8176381032.jpg,0.558702830189
14898266.jpg,0.387727272727
17606027.jpg,0.6938636363640001
5310307882.jpg,0.5307339449540001
8436929518.jpg,0.492086956522
3367220434.jpg,0.695044642857
2224984425.jpg,0.6744594594589999
8626945283.jpg,0.569407894737
6128722390.jpg,0.623684210526
6403149971.jpg,0.353231132075
2264946914.jpg,0.391737288136
5230623311.jpg,0.308867924528
5707521864.jpg,0.656128318584
6074911475.jpg,0.4915
8120535413.jpg,0.46825000000000006
6661741471.jpg,0.198771186441
4149460224.jpg,0.33037500000000003
4872116932.jpg,0.448428571429
289395722.jpg,0.383177570093
4162089194.jpg,0.528798076923
6699302891.jpg,0.817162162162
8697211336.jpg,0.7608193277309999
1410303503.jpg,0.689888392857
6047228959.jpg,0.6565144230769999
8008251007.jpg,0.338244680851
2341720836.jpg,0.626476377953
4313162470.jpg,0.6720798319329999
5873610214.jpg,0.507152173913
5628057241.jpg,0.694672897196
4343304474.jpg,0.470067567568
8042065108.jpg,0.707693965517
6843525285.jpg,0.71534351145
5935910099.jpg,0.65125
290784782.jpg,0.715444915254
6639033203.jpg,0.7290441176470001
6893965047.jpg,0.435281690141
6059676315.jpg,0.69972972973
9724107986.jpg,0.78
5237114997.jpg,0.318508403361
5274473740.jpg,0.739216101695
8207322738.jpg,0.604151376147
8668839930.jpg,0.664453781513
8703657043.jpg,0.6535
6613235741.jpg,0.42330882352899996
4989495161.jpg,0.772942477876
8373140830.jpg,0.6403289473680001
369605204.jpg,0.6514375
271262860.jpg,0.5889102564099999
7159650647.jpg,0.503051181102
6252497829.jpg,0.578660714286
8532549490.jpg,0.6693067226889999
8514709398.jpg,0.406148648649
7052391619.jpg,0.7681749999999999
10031913154.jpg,0.705
3131665013.jpg,0.49125
3245550884.jpg,0.48002293578
3005225950.jpg,0.7436607142859999
10336689775.jpg,0.6518110236219999
5652671086.jpg,0.372282608696
6869450975.jpg,0.47608974359
8158072489.jpg,0.7596120689660001
2310631117.jpg,0.34154205607500004
4442175074.jpg,0.8278260869570001
5013265495.jpg,0.7428378378380001
6790082633.jpg,0.56222972973
8069073334.jpg,0.577456521739
3355200103.jpg,0.7536458333330001
6121771164.jpg,0.7930263157890001
10415628976.jpg,0.200868644068
6297143428.jpg,0.8248820754720001
3265568572.jpg,0.701025641026
4885928195.jpg,0.522217391304
6021481506.jpg,0.363571428571
7811282766.jpg,0.712364864865
6470955539.jpg,0.644316037736
6391074279.jpg,0.766973684211
5734560437.jpg,0.573397435897
8144691822.jpg,0.756428571429
258502837.jpg,0.495294117647
6144141675.jpg,0.462593457944
8669455182.jpg,0.483050458716
4335962068.jpg,0.57203125
8695656651.jpg,0.369203539823
2571521736.jpg,0.58247826087
4611753437.jpg,0.399621848739
6791434529.jpg,0.724508928571
4217243298.jpg,0.557566371681
6339286279.jpg,0.6353625954200001
3359889192.jpg,0.690435779817
7628769918.jpg,0.7624305555559999
5352866440.jpg,0.793050847458
9225734576.jpg,0.675110619469
3671193503.jpg,0.601621621622
4216117221.jpg,0.29350000000000004
8397266843.jpg,0.729495192308
7046797651.jpg,0.583040540541
4941443673.jpg,0.633644067797
11081975613.jpg,0.6800233644860001
8401260771.jpg,0.5681304347830001
5788614098.jpg,0.5897297297299999
161483962.jpg,0.539375
6577277115.jpg,0.625485611511
6860584767.jpg,0.778783185841
5292219744.jpg,0.299115044248
7269352924.jpg,0.585986238532
6287889158.jpg,0.627692307692
6788551083.jpg,0.110375
6568238645.jpg,0.569247787611
2811625726.jpg,0.749033613445
3147416579.jpg,0.22203271028
3357164852.jpg,0.5167857142860001
1315889745.jpg,0.277567567568
6220758013.jpg,0.6766294642859999
9267882389.jpg,0.7623717948719999
8362183655.jpg,0.718714285714
10140071304.jpg,0.625576923077
3524447745.jpg,0.6120270270270001
6907499876.jpg,0.703883928571
6948272719.jpg,0.403577981651
5897660924.jpg,0.538925233645
10113730664.jpg,0.688125
10069534975.jpg,0.7372222222220001
6476406225.jpg,0.798644067797
7738480598.jpg,0.31394736842099996
2800893640.jpg,0.208925233645
3022463774.jpg,0.7115966386549999
273844105.jpg,0.797368421053
6092502687.jpg,0.519224137931
6019945837.jpg,0.49442307692299997
7998388938.jpg,0.7912391304349999
7555167080.jpg,0.6422689075629999
4103158795.jpg,0.715265486726
11033459414.jpg,0.635565217391
5919030075.jpg,0.425369565217
4080245276.jpg,0.17644736842099998
1090979049.jpg,0.5753043478259999
3301567767.jpg,0.47563559322000004
5240740919.jpg,0.612544642857
11159983896.jpg,0.7108783783779999
5135908583.jpg,0.259579831933
8177168382.jpg,0.42393478260899997
6901970679.jpg,0.569084821429
7259325322.jpg,0.6077754237290001
2263434837.jpg,0.77525862069
6866519003.jpg,0.671617647059
4573273622.jpg,0.717596153846
8619398770.jpg,0.578247663551
9352087961.jpg,0.0834110169492
161551525.jpg,0.4286875
5480545191.jpg,0.313205128205
3827560087.jpg,0.7302608695649999
7108939139.jpg,0.811228813559
5489747456.jpg,0.500695652174
8186599780.jpg,0.533533834586
10279904885.jpg,0.44040094339600006
8703113665.jpg,0.463026315789
3112707699.jpg,0.316428571429
9215295027.jpg,0.6788392857140001
2779185055.jpg,0.499889380531
3490117565.jpg,0.6755
10751799554.jpg,0.71995412844
7889791504.jpg,0.66175
6335908367.jpg,0.485675675676
3274581285.jpg,0.680221238938
8995226934.jpg,0.7740217391299999
7946144914.jpg,0.541743697479
4605589887.jpg,0.625630252101
527633229.jpg,0.539059633028
7998024612.jpg,0.627635135135
347162205.jpg,0.315425531915
38056572.jpg,0.6483262711860001
7863241080.jpg,0.588960176991
5341393819.jpg,0.71575
2259747766.jpg,0.515951327434
7543397674.jpg,0.464115044248
5038604558.jpg,0.7822297297299999
10246311914.jpg,0.7545798319329999
6808449405.jpg,0.678481308411
2785774595.jpg,0.595675675676
80498915.jpg,0.638109243697
1626230781.jpg,0.152293577982
6164643779.jpg,0.685782608696
6198414386.jpg,0.584579646018
5846011911.jpg,0.368986486486
4996107093.jpg,0.789330357143
9345882583.jpg,0.510739130435
6578628541.jpg,0.55768907563
6840900400.jpg,0.750073529412
5784673341.jpg,0.6445624999999999
2736161037.jpg,0.462571428571
11324704676.jpg,0.509230769231
6245438349.jpg,0.764978991597
5056056125.jpg,0.6707432432429999
6142852545.jpg,0.593289473684
1473138944.jpg,0.318050458716
9060994605.jpg,0.691491596639
4035961068.jpg,0.401111111111
8222741744.jpg,0.542631578947
9372862494.jpg,0.501443965517
4586793310.jpg,0.505693277311
3938367619.jpg,0.502155172414
8568761304.jpg,0.46375
4356674628.jpg,0.607212389381
4169148705.jpg,0.63025
6224117679.jpg,0.539258474576
8471619926.jpg,0.491716101695
6001214984.jpg,0.634439655172
6493285057.jpg,0.713075221239
5748977191.jpg,0.594491525424
549547230.jpg,0.481428571429
11474376103.jpg,0.5325
5895424608.jpg,0.43625
8707214366.jpg,0.767435344828
433731087.jpg,0.24325
3788909806.jpg,0.638967889908
8570186179.jpg,0.583849557522
4976501337.jpg,0.619390756303
2243706700.jpg,0.533986486486
7684026832.jpg,0.537584033613
2906852026.jpg,0.69608974359
496109303.jpg,0.45466101694899996
7425526298.jpg,0.437831858407
10446810546.jpg,0.74734375
3463146453.jpg,0.686805555556
306909339.jpg,0.425446428571
2693336679.jpg,0.39903669724799995
379323686.jpg,0.7202500000000001
8049709940.jpg,0.5345183486239999
9973079444.jpg,0.5875
11515148456.jpg,0.644316037736
4851762296.jpg,0.515951327434
9703418771.jpg,0.160897435897
2954125895.jpg,0.77828125
6332978018.jpg,0.5546527777779999
2971372651.jpg,0.717421259843
6305410399.jpg,0.7436607142859999
11054899145.jpg,0.740512820513
5168834860.jpg,0.863205128205
3424993568.jpg,0.780466101695
8310254529.jpg,0.7119374999999999
9536013325.jpg,0.70254587156
58449294.jpg,0.506363636364
5484179033.jpg,0.65425
6389008737.jpg,0.696462264151
7056790837.jpg,0.712836538462
9157119271.jpg,0.6669724770640001
7329465526.jpg,0.780225409836
8398548523.jpg,0.599181415929
3265420201.jpg,0.6783193277309999
8398198583.jpg,0.78231092437
8721056397.jpg,0.186092436975
5999303076.jpg,0.420309734513
4794780770.jpg,0.621758474576
8522546794.jpg,0.288632075472
3388712525.jpg,0.48121621621599997
6268176546.jpg,0.7587394957979999
9050414795.jpg,0.725239130435
3566285762.jpg,0.6730841121500001
5719459427.jpg,0.719054054054
2339723901.jpg,0.655135135135
6902428631.jpg,0.6909868421049999
5493295509.jpg,0.703
5834781945.jpg,0.680760869565
5016823142.jpg,0.492184466019
2620618611.jpg,0.6895762711860001
2957895882.jpg,0.44849315068499995
7255559908.jpg,0.8035381355929999
7796133504.jpg,0.713851351351
5318008559.jpg,0.5452100840340001
5805622077.jpg,0.612091346154
6741097253.jpg,0.578333333333
8419805674.jpg,0.81325
8583578292.jpg,0.748816964286
9202851539.jpg,0.6582142857140001
3800059044.jpg,0.679625
4913587642.jpg,0.7580932203390001
2907072293.jpg,0.211666666667
5540702638.jpg,0.727056074766
7957309250.jpg,0.635810810811
4982428461.jpg,0.658564356436
449395753.jpg,0.544
4976269857.jpg,0.7685805084749999
8428610140.jpg,0.6809999999999999
2655543598.jpg,0.731138392857
10111411235.jpg,0.184705882353
4692095992.jpg,0.562
1459611891.jpg,0.34723684210499994
8730092034.jpg,0.793050847458
8377086521.jpg,0.6707432432429999
6841095.jpg,0.270192307692
7413044200.jpg,0.802995689655
4264601430.jpg,0.738869565217
8704133333.jpg,0.705044247788
5886060405.jpg,0.718125
6095633645.jpg,0.38125
3588199753.jpg,0.6981875
9873105273.jpg,0.643223684211
3956832242.jpg,0.44023364486
6067656779.jpg,0.73781779661
4475438101.jpg,0.659868421053
3788379941.jpg,0.748849557522
4722268334.jpg,0.710154867257
8634679976.jpg,0.6365330188680001
8473442365.jpg,0.736282051282
5028571969.jpg,0.600301724138
9497146011.jpg,0.551725663717
6435747701.jpg,0.7431739130430001
1286765019.jpg,0.715517241379
6441809623.jpg,0.531985981308
7984667593.jpg,0.532731092437
9125517985.jpg,0.470558252427
9877078626.jpg,0.758846153846
8412239545.jpg,0.855275423729
1297819816.jpg,0.742794117647
6184879643.jpg,0.623175675676
4236326911.jpg,0.515596330275
7160553409.jpg,0.68546875
3310204675.jpg,0.310882352941
3194726912.jpg,0.591959459459
5622618497.jpg,0.7213025210080001
4448002516.jpg,0.712364864865
6711764573.jpg,0.715490654206
6346767698.jpg,0.669263392857
5980262015.jpg,0.46271008403400005
7303973886.jpg,0.671633663366
4780164434.jpg,0.5784174311929999
4864265547.jpg,0.6655
6626107981.jpg,0.47441810344799995
5594332636.jpg,0.696490825688
10983119996.jpg,0.575389908257
11504601393.jpg,0.523177966102
417711208.jpg,0.713899082569
9523882653.jpg,0.475928571429
2748370097.jpg,0.560252293578
3827968988.jpg,0.5284756097559999
7870688128.jpg,0.6463535031850001
7762883720.jpg,0.70238317757
5695511111.jpg,0.644348739496
477939756.jpg,0.739241071429
2739007601.jpg,0.5120714285710001
7467164130.jpg,0.620966981132
11484412296.jpg,0.632641509434
2555644998.jpg,0.6655
8473031499.jpg,0.568175675676
6788163039.jpg,0.6486875000000001
7266979612.jpg,0.693455882353
5233564371.jpg,0.600897435897
10602786066.jpg,0.27760504201700004
5314923965.jpg,0.497289719626
3330470420.jpg,0.546628440367
4178432884.jpg,0.484551282051
5966712198.jpg,0.588922413793
10475658035.jpg,0.8322499999999999
11209059333.jpg,0.60125
6473904775.jpg,0.314615384615
4634635214.jpg,0.622652173913
11109548195.jpg,0.615231092437
9656195199.jpg,0.544776785714
86543550.jpg,0.68375
6879970399.jpg,0.44951327433599997
3087855667.jpg,0.455202702703
5871779223.jpg,0.480884615385
5059274251.jpg,0.626370192308
8307817608.jpg,0.335580357143
6218336714.jpg,0.751794871795
6239620274.jpg,0.72925
4294746447.jpg,0.335105932203
187499391.jpg,0.468256302521
3439365851.jpg,0.712289915966
2129246782.jpg,0.6474292452829999
5445781988.jpg,0.761599264706
276590560.jpg,0.401689189189
2568268182.jpg,0.475586956522
4718226346.jpg,0.5111875
7751390858.jpg,0.558200934579
5554808879.jpg,0.795543478261
9341616816.jpg,0.7525
4359967769.jpg,0.464115044248
3636701462.jpg,0.773325242718
3355464174.jpg,0.603282608696
6235008903.jpg,0.726617647059
8596983746.jpg,0.754709821429
220183616.jpg,0.415567226891
6003925442.jpg,0.29912844036700004
4886153819.jpg,0.6295000000000001
5362140571.jpg,0.211330275229
4835256174.jpg,0.797433035714
3472660238.jpg,0.7058695652170001
5269040313.jpg,0.12243362831900001
3390896088.jpg,0.6795758928569999
4217551619.jpg,0.641272321429
10558118243.jpg,0.758
8768474112.jpg,0.272435344828
6344902938.jpg,0.785360169492
6366361319.jpg,0.721857142857
3845656628.jpg,0.625855263158
4696239138.jpg,0.689411764706
9602714230.jpg,0.606081081081
10513907744.jpg,0.594311926606
4143494301.jpg,0.5581355932200001
8427357000.jpg,0.707125
4304984630.jpg,0.637995689655
9090441923.jpg,0.722642857143
4904294830.jpg,0.7016249999999999
3094978642.jpg,0.32685840708
5212871853.jpg,0.593289473684
10792125886.jpg,0.712224409449
5731936449.jpg,0.654802631579
540261908.jpg,0.524275700935
7561935496.jpg,0.731111111111
6854228547.jpg,0.580448717949
2491353954.jpg,0.472876106195
5294012475.jpg,0.746099137931
5306806108.jpg,0.697731092437
4805041131.jpg,0.573876146789
8633987600.jpg,0.679611650485
5961150371.jpg,0.831504237288
3458045907.jpg,0.605178571429
8646711055.jpg,0.725
539524376.jpg,0.380864485981
6735104841.jpg,0.679088983051
2220192526.jpg,0.703302752294
7980394491.jpg,0.5875
6136695263.jpg,0.471029411765
6996086039.jpg,0.433260869565
3281012528.jpg,0.6277100840340001
10828395135.jpg,0.7407142857140001
669490972.jpg,0.267523364486
5221875216.jpg,0.47983050847500003
3288428899.jpg,0.334701834862
9567386872.jpg,0.581043478261
9258012910.jpg,0.7629872881359999
11393787465.jpg,0.215849514563
2937190977.jpg,0.731875
9220693447.jpg,0.648827433628
3522690935.jpg,0.47115384615399997
5661464368.jpg,0.774598214286
5132091056.jpg,0.410088495575
3569097033.jpg,0.525420792079
2329975863.jpg,0.574102564103
9248275667.jpg,0.613513513514
6411216741.jpg,0.723971962617
5790219836.jpg,0.612330097087
6077930890.jpg,0.301041666667
7867646032.jpg,0.82125
1663721615.jpg,0.15420168067200002
4571847379.jpg,0.5315178571429999
3608137140.jpg,0.704932432432
6093133362.jpg,0.519935344828
10203647273.jpg,0.7350211864409999
262123064.jpg,0.5308686440679999
5684960466.jpg,0.261355140187
2971073872.jpg,0.498060747664
1708787959.jpg,0.589579831933
5677087869.jpg,0.770665137615
9081876401.jpg,0.7081302521009999
3750200495.jpg,0.6805769230769999
8715753944.jpg,0.715128205128
6827495732.jpg,0.543823529412
3927444590.jpg,0.6597727272730001
301104017.jpg,0.7243125
5468577486.jpg,0.4225
6378298689.jpg,0.46736842105299997
9884831806.jpg,0.6609174311930001
6045753888.jpg,0.640066371681
6993500769.jpg,0.35608050847500006
7425462410.jpg,0.7292307692309999
8668432915.jpg,0.7416896551719999
3946405001.jpg,0.7162284482760001
7548332064.jpg,0.39427631578899996
5558342101.jpg,0.618961864407
1461013559.jpg,0.638881578947
5934416034.jpg,0.67502173913
3707755654.jpg,0.456217391304
8206370859.jpg,0.779747706422
9102888066.jpg,0.822521008403
8034708472.jpg,0.6281770833329999
7452954268.jpg,0.720769230769
9005619499.jpg,0.7018907563029999
8546849368.jpg,0.631399082569
5522198347.jpg,0.43625
7131604965.jpg,0.591544117647
8629854370.jpg,0.7282352941179999
5170784567.jpg,0.47026315789500006
5196364865.jpg,0.700663716814
9808126155.jpg,0.290802752294
2362202039.jpg,0.756730769231
8012731043.jpg,0.600783898305
3574423584.jpg,0.618163716814
3503300231.jpg,0.7641875
5965591233.jpg,0.407281553398
9277184417.jpg,0.538883928571
6243575043.jpg,0.5148717948720001
3880140639.jpg,0.345840707965
2918475321.jpg,0.45817567567600004
10422776735.jpg,0.69772
9723836931.jpg,0.791747572816
3431105203.jpg,0.65811440678
8268756631.jpg,0.7213025210080001
5478338784.jpg,0.698986486486
7348931184.jpg,0.589333333333
6755644805.jpg,0.8068125
500101169.jpg,0.7420127118640001
9723327327.jpg,0.753898305085
3187350017.jpg,0.642008928571
5837969940.jpg,0.7041379310339999
6236533476.jpg,0.7135416666669999
8943413727.jpg,0.676707317073
8936501287.jpg,0.285924369748
9768629394.jpg,0.649375
5904145977.jpg,0.732064220183
5796747370.jpg,0.725
1748861184.jpg,0.622457627119
3810011859.jpg,0.36497706422
7075654171.jpg,0.706050420168
6106078585.jpg,0.650168269231
4502165045.jpg,0.5661383928570001
4778402744.jpg,0.67675
5423986833.jpg,0.4975
4702733058.jpg,0.619288990826
10164842933.jpg,0.7669374999999999
4320399633.jpg,0.617075471698
4912317009.jpg,0.7626179245279999
8844729886.jpg,0.6959722222220001
10847909336.jpg,0.24114224137899998
7173122782.jpg,0.433396226415
5138115166.jpg,0.583644859813
4174901273.jpg,0.48325
6395582961.jpg,0.773125
7001539761.jpg,0.8065000000000001
4603364479.jpg,0.6499324324319999
5183223776.jpg,0.6937711864409999
8267786798.jpg,0.514407894737
6199129652.jpg,0.643028846154
5906203942.jpg,0.538584070796
11158314215.jpg,0.463349514563
3916637949.jpg,0.470336134454
7466614786.jpg,0.772
5353881693.jpg,0.5565625
4144540155.jpg,0.629121621622
194278089.jpg,0.615
4983471695.jpg,0.6245871559630001
7625539278.jpg,0.35513761467899996
2844388238.jpg,0.6788392857140001
8321480608.jpg,0.514788135593
6107838272.jpg,0.48508620689700005
4040905906.jpg,0.671375
9194756449.jpg,0.481927966102
6826290090.jpg,0.684864864865
8425720386.jpg,0.547428571429
4988320464.jpg,0.692564102564
2287163032.jpg,0.60475
7172324016.jpg,0.518485576923
7005672625.jpg,0.6677500000000001
6124044226.jpg,0.7197972972969999
7504569144.jpg,0.7008478260869999
5592031827.jpg,0.553058252427
49445241.jpg,0.505
8850126806.jpg,0.484189189189
6831480328.jpg,0.756183035714
8354584594.jpg,0.639336283186
10183769356.jpg,0.700472972973
9842476936.jpg,0.712364864865
463199566.jpg,0.546635514019
9712051180.jpg,0.694357142857
6978598944.jpg,0.679611650485
5875925963.jpg,0.547307692308
2314745999.jpg,0.664310344828
9401387705.jpg,0.78488317757
8856278655.jpg,0.595602678571
41130035.jpg,0.760256410256
5573505825.jpg,0.7428883495149999
1029470257.jpg,0.43096153846199997
3365471102.jpg,0.331081081081
9741202505.jpg,0.121
9606718162.jpg,0.72313559322
3372418412.jpg,0.65125
6737389193.jpg,0.67
8567878134.jpg,0.54302173913
4806110659.jpg,0.639158878505
2479736959.jpg,0.685894495413
6736392821.jpg,0.468761682243
5204128955.jpg,0.511292372881
42614998.jpg,0.5556092436969999
6897446719.jpg,0.3709375
3825837186.jpg,0.7003205128209999
8821348628.jpg,0.691029411765
4944793972.jpg,0.603844339623
5427956048.jpg,0.6391521739129999
4142709624.jpg,0.73703125
9652506914.jpg,0.759800884956
10440370734.jpg,0.392436440678
3005232085.jpg,0.50266509434
9139430214.jpg,0.522408256881
4281871655.jpg,0.289910714286
2688943738.jpg,0.46890625
3086003946.jpg,0.483611111111
5231773522.jpg,0.223185840708
4925153617.jpg,0.69322815534
3600948934.jpg,0.42618303571399996
10211880874.jpg,0.350487288136
4217228822.jpg,0.456217391304
9572676975.jpg,0.6920982142859999
10948257133.jpg,0.42092857142900003
9286263885.jpg,0.498370535714
5791949308.jpg,0.29265217391299997
7092910349.jpg,0.5828738317759999
6966432732.jpg,0.688581081081
3782183827.jpg,0.373883928571
4138608778.jpg,0.657415254237
3558351395.jpg,0.20394736842099997
2231397523.jpg,0.65531779661
9550375184.jpg,0.772775423729
2741854107.jpg,0.333067226891
3759763464.jpg,0.485776699029
5463672195.jpg,0.586788793103
6691471103.jpg,0.6349764150939999
8906347187.jpg,0.719358974359
2564368557.jpg,0.6609174311930001
5144117619.jpg,0.42884615384600006
5679431462.jpg,0.72593220339
7300766830.jpg,0.591216216216
6924377004.jpg,0.669269911504
3324496492.jpg,0.468333333333
2275633566.jpg,0.393200934579
5461710344.jpg,0.52225
5456373866.jpg,0.342946428571
8439881076.jpg,0.608310810811
5483224233.jpg,0.62354368932
2839494557.jpg,0.7143697478990001
8517283347.jpg,0.654054621849
4589538888.jpg,0.44799999999999995
7038768335.jpg,0.6597857142860001
7107776883.jpg,0.5452100840340001
5682778748.jpg,0.430602678571
1306193020.jpg,0.335732758621
7915207374.jpg,0.54925
4210559322.jpg,0.32762500000000006
6285601097.jpg,0.736933962264
7969586312.jpg,0.66342920354
10260190424.jpg,0.688652173913
2140864586.jpg,0.62552173913
6194753185.jpg,0.7016249999999999
4987191446.jpg,0.251906779661
6169751513.jpg,0.68125
8184338593.jpg,0.42322368421100004
4867659714.jpg,0.610630841121
5669648365.jpg,0.590527522936
6368218585.jpg,0.72452173913
9379310013.jpg,0.751013513514
4196095816.jpg,0.602831858407
5615226673.jpg,0.30993644067799997
11009340314.jpg,0.630277777778
5642698379.jpg,0.45817567567600004
5189289022.jpg,0.773486842105
9618300510.jpg,0.6792523364490001
3302975736.jpg,0.577456521739
4994678050.jpg,0.703
3632417985.jpg,0.0416741071429
5454884110.jpg,0.798419811321
535434144.jpg,0.7434999999999999
6845847924.jpg,0.426767241379
5924110639.jpg,0.44017857142899997
4585233162.jpg,0.439717391304
6146146023.jpg,0.807739130435
11294894953.jpg,0.586101694915
2500618710.jpg,0.710891304348
154270569.jpg,0.704772727273
5090803058.jpg,0.543303571429
8653060124.jpg,0.513102678571
5658520618.jpg,0.605022123894
3210385990.jpg,0.7038461538459999
8618147512.jpg,0.6771394230769999
7765078282.jpg,0.654433962264
9646776074.jpg,0.675110619469
8503728878.jpg,0.369159482759
3342346685.jpg,0.445132743363
4960025889.jpg,0.487905405405
7550549938.jpg,0.66858974359
5955759351.jpg,0.46756302521000004
7063436849.jpg,0.601116504854
9409533366.jpg,0.676875
379362291.jpg,0.5686228813559999
6043711166.jpg,0.688877118644
6461549237.jpg,0.22479729729700001
5554016525.jpg,0.8208783783779999
2716631816.jpg,0.259579831933
282730228.jpg,0.546986607143
5538586634.jpg,0.779766949153
9521784071.jpg,0.62125
224076897.jpg,0.622857142857
8306155022.jpg,0.7765625
7973547250.jpg,0.7087820512819999
7575998494.jpg,0.687368421053
10620356404.jpg,0.5645434782609999
7622984342.jpg,0.69119266055
8540532034.jpg,0.526949541284
8132171428.jpg,0.6744594594589999
5786468844.jpg,0.6975
3433315492.jpg,0.496238938053
8060465172.jpg,0.615491071429
11251138933.jpg,0.6922391304350001
4668901744.jpg,0.7091525423730001
8647880189.jpg,0.6909868421049999
2646059323.jpg,0.674380530973
6141827403.jpg,0.739327731092
8645927718.jpg,0.729621848739
3586827526.jpg,0.7022499999999999
7819211312.jpg,0.501316964286
10882856833.jpg,0.620065789474
8459688085.jpg,0.498219178082
5592815589.jpg,0.623642857143
3356044640.jpg,0.6204999999999999
5546833927.jpg,0.621734693878
5864866052.jpg,0.5307339449540001
5128756378.jpg,0.801029411765
9762345346.jpg,0.710154867257
8272706512.jpg,0.5909375
6462502847.jpg,0.6737844036699999
3446366493.jpg,0.6723130841120001
2196513263.jpg,0.13375
8310619532.jpg,0.616703539823
8814635311.jpg,0.6207894736840001
2415943373.jpg,0.709285714286
11347140483.jpg,0.536890756303
1446670895.jpg,0.6133260869570001
6107409429.jpg,0.531794871795
4424741537.jpg,0.61641025641
5534328979.jpg,0.503526785714
5879690252.jpg,0.647565789474
