image,label,mean_score,score_1,score_2,score_3,score_4,score_5,score_6,score_7,score_8,score_9,score_10
69898,0,3.571428571428572,0.08928571428571426,0.1750000000000001,0.2035714285714286,0.25357142857142867,0.2035714285714286,0.04642857142857143,0.025000000000000015,0.0,0.0,0.0035714285714285024
69903,0,3.7527675276752763,0.12546125461254615,0.09594095940959414,0.19188191881918829,0.2804428044280443,0.16974169741697417,0.08856088560885604,0.036900369003690016,0.003690036900369002,0.003690036900369002,0.003690036900369002
69981,0,3.554385964912281,0.2140350877192983,0.1298245614035088,0.17894736842105272,0.2035087719298246,0.11578947368421057,0.049122807017543825,0.06315789473684214,0.014035087719298208,0.014035087719298208,0.01754385964912281
69994,0,2.7761194029850738,0.22388059701492535,0.25000000000000006,0.25000000000000006,0.14552238805970152,0.10074626865671643,0.014925373134328304,0.0,0.007462686567164102,0.007462686567164102,0.0
70123,1,7.103333333333334,0.0033333333333333015,0.0033333333333333015,0.02333333333333331,0.08333333333333334,0.07666666666666663,0.1733333333333334,0.2033333333333334,0.18666666666666668,0.11666666666666665,0.13000000000000006
70160,0,2.3082437275985663,0.4050179211469535,0.17562724014336917,0.2329749103942653,0.12186379928315415,0.05017921146953402,0.007168458781362003,0.0,0.0,0.0,0.007168458781362003
70265,0,3.588541666666667,0.05729166666666663,0.19270833333333337,0.21354166666666669,0.2812500000000001,0.19270833333333337,0.036458333333333315,0.02083333333333331,0.0,0.0,0.005208333333333303
70302,1,7.379487179487181,0.005128205128205101,0.0,0.0,0.010256410256410203,0.08205128205128202,0.20512820512820515,0.2615384615384616,0.17435897435897435,0.14871794871794874,0.11282051282051284
70422,0,3.911877394636014,0.03448275862068961,0.11494252873563215,0.22222222222222232,0.3409961685823756,0.18390804597701157,0.07279693486590033,0.011494252873563204,0.003831417624521002,0.003831417624521002,0.011494252873563204
70503,1,7.666666666666667,0.004830917874396101,0.0,0.004830917874396101,0.0,0.038647342995169004,0.17391304347826084,0.24637681159420297,0.24637681159420297,0.13526570048309172,0.14975845410628022
70566,1,7.156565656565657,0.0,0.0,0.005050505050505001,0.030303030303030307,0.08080808080808081,0.21212121212121215,0.30303030303030304,0.19191919191919196,0.08080808080808081,0.09595959595959593
70626,1,7.143564356435644,0.004950495049504903,0.0,0.004950495049504903,0.04455445544554452,0.07920792079207924,0.2326732673267327,0.2326732673267327,0.19306930693069307,0.09900990099009904,0.10891089108910894
70642,1,7.507462686567164,0.004975124378109401,0.0,0.0,0.04477611940298501,0.08457711442786071,0.14427860696517414,0.22388059701492535,0.16915422885572143,0.16915422885572143,0.15920398009950243
70657,0,3.2099644128113867,0.12099644128113876,0.21708185053380788,0.2597864768683275,0.24911032028469762,0.08896797153024914,0.03558718861209961,0.014234875444839807,0.010676156583629805,0.0,0.0035587188612099018
70684,1,7.068292682926828,0.0048780487804878005,0.0,0.0048780487804878005,0.039024390243902404,0.10731707317073172,0.19512195121951223,0.24390243902439024,0.22926829268292684,0.11219512195121951,0.06341463414634141
70761,0,3.6818181818181825,0.08712121212121214,0.15909090909090917,0.215909090909091,0.2537878787878789,0.15909090909090917,0.08333333333333334,0.030303030303030314,0.0037878787878787017,0.0,0.007575757575757503
70769,1,4.870370370370369,0.011111111111111101,0.06296296296296292,0.11851851851851852,0.22592592592592595,0.30000000000000004,0.11111111111111113,0.08518518518518511,0.06296296296296292,0.014814814814814803,0.007407407407407402
70783,0,3.5273631840796016,0.14925373134328357,0.12437810945273635,0.218905472636816,0.2139303482587065,0.20398009950248758,0.054726368159203925,0.01990049751243781,0.004975124378109402,0.009950248756218905,0.0
70827,0,3.428044280442804,0.11808118081180814,0.20664206642066427,0.23247232472324728,0.19557195571955716,0.15129151291512916,0.05535055350553502,0.022140221402214007,0.0036900369003690014,0.0036900369003690014,0.011070110701107003
70934,1,6.058252427184465,0.004854368932038802,0.0,0.029126213592233014,0.10679611650485434,0.2572815533980583,0.2815533980582525,0.13592233009708735,0.08737864077669905,0.05825242718446603,0.038834951456310614
70958,0,3.477386934673367,0.09547738693467332,0.18592964824120603,0.21608040201005024,0.26130653266331666,0.16582914572864324,0.045226130653266305,0.02512562814070351,0.005025125628140701,0.0,0.0
71124,1,7.355421686746988,0.006024096385542101,0.0,0.0,0.030120481927710812,0.09638554216867473,0.17469879518072295,0.23493975903614459,0.18072289156626506,0.16265060240963855,0.11445783132530124
71186,0,3.845588235294117,0.05882352941176473,0.12867647058823528,0.2573529411764707,0.2573529411764707,0.1838235294117648,0.06250000000000004,0.01838235294117641,0.007352941176470504,0.011029411764705807,0.014705882352941109
71243,0,3.694545454545454,0.12000000000000009,0.10909090909090909,0.2327272727272729,0.21818181818181825,0.20727272727272736,0.07636363636363636,0.018181818181818115,0.007272727272727206,0.003636363636363603,0.007272727272727206
71261,0,3.4708029197080292,0.08029197080291973,0.24087591240875922,0.21532846715328469,0.20437956204379568,0.17883211678832117,0.04379562043795622,0.02554744525547441,0.0,0.0,0.010948905109489005
71712,0,2.7402135231316715,0.20284697508896798,0.24555160142348761,0.2882562277580072,0.18149466192170818,0.05693950177935943,0.014234875444839807,0.007117437722419903,0.0,0.0,0.0035587188612099018
71810,0,3.8962962962962964,0.025925925925925908,0.12962962962962965,0.2814814814814816,0.2666666666666667,0.15925925925925927,0.08148148148148143,0.037037037037037014,0.014814814814814805,0.0,0.0037037037037037012
71871,0,3.785714285714285,0.13095238095238093,0.16071428571428573,0.16666666666666663,0.22023809523809523,0.14285714285714282,0.10714285714285711,0.023809523809523805,0.023809523809523805,0.0,0.023809523809523805
72068,1,7.242603550295859,0.0,0.0,0.0,0.023668639053254413,0.09467455621301775,0.23668639053254445,0.23668639053254445,0.15384615384615388,0.1775147928994083,0.07692307692307694
72119,1,7.1000000000000005,0.0,0.017647058823529408,0.005882352941176403,0.029411764705882314,0.08235294117647055,0.2411764705882354,0.2352941176470589,0.18823529411764708,0.08235294117647055,0.11764705882352945
72250,0,3.9464285714285703,0.041666666666666616,0.10119047619047612,0.18452380952380956,0.3988095238095239,0.16666666666666666,0.07142857142857142,0.017857142857142808,0.005952380952380902,0.0,0.011904761904761904
72336,1,7.51764705882353,0.0,0.005882352941176403,0.005882352941176403,0.011764705882352905,0.04705882352941172,0.17058823529411768,0.223529411764706,0.2941176470588236,0.14705882352941174,0.09411764705882354
72389,0,3.9841897233201573,0.07114624505928853,0.11067193675889325,0.18972332015810278,0.2687747035573123,0.1976284584980238,0.11067193675889325,0.031620553359683716,0.011857707509881405,0.0,0.007905138339920903
72560,0,3.6604477611940287,0.05970149253731341,0.14179104477611942,0.26492537313432835,0.26492537313432835,0.18656716417910452,0.05597014925373131,0.014925373134328304,0.011194029850746202,0.0,0.0
72564,0,3.80859375,0.05078125,0.125,0.21484375,0.2890625,0.23828125,0.0625,0.015625,0.00390625,0.0,0.0
72733,0,3.9446494464944646,0.04797047970479701,0.09963099630996311,0.22878228782287824,0.29889298892988936,0.19188191881918823,0.08856088560885601,0.03321033210332101,0.007380073800738001,0.0036900369003690005,0.0
72773,1,6.045112781954888,0.0037593984962406013,0.018796992481203006,0.03383458646616541,0.08646616541353383,0.22932330827067668,0.25939849624060163,0.19172932330827067,0.10902255639097744,0.03759398496240601,0.03007518796992481
72778,0,3.8796992481203003,0.037593984962406006,0.12406015037593981,0.21428571428571422,0.30827067669172936,0.21804511278195482,0.07518796992481201,0.015037593984962402,0.0,0.0037593984962406004,0.0037593984962406004
73140,0,3.4892857142857134,0.14642857142857144,0.16071428571428573,0.21071428571428574,0.23571428571428577,0.12857142857142853,0.07500000000000001,0.010714285714285702,0.017857142857142804,0.007142857142857102,0.007142857142857102
73221,0,2.31578947368421,0.3796992481203008,0.21804511278195488,0.20676691729323304,0.13157894736842105,0.045112781954887216,0.011278195488721804,0.0037593984962406013,0.0,0.0037593984962406013,0.0
73376,0,3.774545454545455,0.09818181818181816,0.14545454545454548,0.17090909090909098,0.26909090909090927,0.1890909090909092,0.07636363636363634,0.029090909090909018,0.010909090909090905,0.007272727272727204,0.003636363636363602
73388,0,3.964071856287426,0.035928143712574814,0.11377245508982034,0.20958083832335328,0.2934131736526947,0.2395209580838324,0.06586826347305393,0.02994011976047901,0.011976047904191604,0.0,0.0
73403,0,3.251428571428571,0.21714285714285722,0.15428571428571428,0.23428571428571443,0.15428571428571428,0.15428571428571428,0.02857142857142852,0.02857142857142852,0.005714285714285704,0.011428571428571408,0.011428571428571408
73466,0,3.6488095238095224,0.08333333333333334,0.13095238095238096,0.24404761904761912,0.32142857142857156,0.14285714285714285,0.029761904761904715,0.017857142857142808,0.005952380952380903,0.017857142857142808,0.005952380952380903
73511,0,3.527075812274367,0.11191335740072206,0.14801444043321307,0.22743682310469324,0.2815884476534298,0.14440433212996398,0.05415162454873643,0.010830324909747205,0.010830324909747205,0.007220216606498104,0.003610108303249002
73697,1,5.11387900355872,0.010676156583629807,0.024911032028469716,0.11032028469750897,0.19217081850533813,0.3024911032028472,0.18505338078291822,0.09608540925266906,0.056939501779359435,0.010676156583629807,0.010676156583629807
73747,1,7.041420118343195,0.0,0.0,0.011834319526627205,0.035502958579881616,0.11834319526627216,0.18934911242603558,0.3017751479289941,0.15384615384615385,0.10059171597633135,0.08875739644970414
73791,0,3.716911764705882,0.05514705882352943,0.14705882352941177,0.2573529411764707,0.24632352941176483,0.2095588235294118,0.05514705882352943,0.01838235294117641,0.003676470588235202,0.0,0.007352941176470504
73808,0,3.783132530120481,0.07831325301204821,0.08433734939759031,0.22891566265060245,0.3373493975903615,0.18674698795180722,0.04819277108433732,0.024096385542168607,0.0,0.012048192771084303,0.0
73841,0,3.9461077844311374,0.04790419161676642,0.10179640718562874,0.22155688622754502,0.32934131736526956,0.18562874251497008,0.04790419161676642,0.04191616766467062,0.011976047904191605,0.011976047904191605,0.0
73933,0,3.6285714285714272,0.15428571428571422,0.17714285714285713,0.20000000000000007,0.18857142857142856,0.13714285714285712,0.04571428571428571,0.04571428571428571,0.011428571428571403,0.005714285714285701,0.034285714285714204
74044,1,7.125000000000002,0.0,0.0035714285714285015,0.007142857142857103,0.03214285714285711,0.08928571428571423,0.23928571428571438,0.25714285714285723,0.15714285714285717,0.11428571428571424,0.10000000000000003
74297,0,3.881226053639846,0.05747126436781602,0.08429118773946363,0.23371647509578547,0.3218390804597702,0.19540229885057475,0.07662835249042142,0.019157088122605307,0.007662835249042103,0.0038314176245210015,0.0
74340,0,2.230769230769229,0.46153846153846173,0.1958041958041959,0.1783216783216784,0.08741258741258744,0.038461538461538415,0.010489510489510405,0.006993006993006904,0.010489510489510405,0.0,0.010489510489510405
74341,0,3.282051282051281,0.09157509157509151,0.17582417582417584,0.32234432234432236,0.24908424908424914,0.12820512820512822,0.021978021978021903,0.0,0.003663003663003601,0.0,0.007326007326007302
74436,0,3.977528089887641,0.03745318352059921,0.10112359550561795,0.2247191011235956,0.2958801498127342,0.2209737827715357,0.08614232209737824,0.022471910112359512,0.0,0.011235955056179706,0.0
74509,0,2.8639455782312915,0.3367346938775511,0.18027210884353745,0.18367346938775517,0.12244897959183675,0.09183673469387753,0.020408163265306107,0.023809523809523808,0.010204081632653003,0.010204081632653003,0.020408163265306107
74514,0,3.8528301886792446,0.07547169811320753,0.12075471698113203,0.23773584905660378,0.2679245283018869,0.16603773584905665,0.06415094339622643,0.03396226415094331,0.015094339622641504,0.011320754716981104,0.007547169811320703
74519,1,4.793478260869565,0.007246376811594201,0.054347826086956506,0.11594202898550722,0.21376811594202902,0.34420289855072467,0.14492753623188404,0.08333333333333331,0.028985507246376805,0.0036231884057971006,0.0036231884057971006
74599,0,3.737373737373738,0.08754208754208755,0.15488215488215484,0.22222222222222232,0.2356902356902358,0.1683501683501684,0.06734006734006732,0.037037037037037014,0.016835016835016807,0.010101010101010105,0.0
75126,0,3.755172413793103,0.07931034482758621,0.11379310344827583,0.22413793103448276,0.29655172413793107,0.19310344827586207,0.04827586206896552,0.031034482758620606,0.0068965517241379014,0.0068965517241379014,0.0
75147,0,3.9765100671140923,0.03691275167785232,0.12080536912751676,0.18791946308724838,0.318791946308725,0.2181208053691276,0.07718120805369123,0.02684563758389261,0.006711409395973102,0.003355704697986501,0.003355704697986501
75177,0,3.9779005524861875,0.0607734806629834,0.0883977900552486,0.1712707182320442,0.3259668508287293,0.2320441988950276,0.0883977900552486,0.0331491712707182,0.0,0.0,0.0
75305,1,7.093922651933702,0.0,0.0,0.005524861878453001,0.022099447513812105,0.09944751381215462,0.21546961325966857,0.28176795580110503,0.20441988950276246,0.12154696132596683,0.04972375690607731
75364,0,3.4801324503311255,0.09602649006622513,0.13907284768211925,0.24834437086092717,0.3046357615894041,0.15231788079470204,0.046357615894039715,0.0033112582781456013,0.009933774834437003,0.0,0.0
75369,1,7.340909090909091,0.0,0.0,0.011363636363636302,0.056818181818181816,0.07954545454545452,0.17045454545454541,0.18750000000000006,0.23863636363636365,0.11931818181818182,0.13636363636363633
75490,1,7.043956043956044,0.01648351648351641,0.021978021978021914,0.005494505494505404,0.04945054945054943,0.13736263736263737,0.15934065934065939,0.1648351648351649,0.1703296703296704,0.13736263736263737,0.13736263736263737
75533,1,7.416184971098267,0.0,0.0,0.011560693641618405,0.02312138728323691,0.07514450867052022,0.19075144508670527,0.19075144508670527,0.2601156069364162,0.13294797687861276,0.11560693641618495
75565,0,3.8208092485549137,0.04624277456647392,0.09248554913294793,0.20231213872832376,0.38728323699421974,0.20231213872832376,0.06358381502890173,0.005780346820809201,0.0,0.0,0.0
75642,0,3.9388888888888878,0.06666666666666661,0.08333333333333331,0.19444444444444442,0.30000000000000004,0.25555555555555554,0.06111111111111111,0.033333333333333305,0.005555555555555501,0.0,0.0
75742,0,3.8178807947019853,0.06291390728476824,0.15894039735099338,0.1887417218543047,0.3013245033112584,0.1688741721854305,0.05629139072847684,0.03973509933774832,0.009933774834437005,0.006622516556291303,0.006622516556291303
75843,0,3.883333333333333,0.05000000000000001,0.13333333333333333,0.24333333333333332,0.23666666666666664,0.20000000000000004,0.09000000000000001,0.030000000000000002,0.013333333333333301,0.0,0.0033333333333333006
75854,1,7.23867069486405,0.0,0.003021148036253701,0.021148036253776408,0.039274924471299016,0.10876132930513595,0.16616314199395776,0.20845921450151067,0.19033232628398797,0.13897280966767375,0.12386706948640484
75991,0,3.9033333333333333,0.030000000000000002,0.11000000000000001,0.23333333333333334,0.30000000000000004,0.23000000000000004,0.08000000000000002,0.010000000000000002,0.006666666666666601,0.0,0.0
76031,0,3.453642384105959,0.142384105960265,0.185430463576159,0.19867549668874182,0.19205298013245042,0.1788079470198676,0.06622516556291394,0.023178807947019812,0.0033112582781456017,0.0033112582781456017,0.006622516556291303
76056,0,3.924836601307189,0.055555555555555525,0.13725490196078435,0.2058823529411765,0.26797385620915043,0.18627450980392157,0.09150326797385624,0.02287581699346401,0.029411764705882314,0.0032679738562091014,0.0
76081,1,7.063218390804598,0.0,0.0,0.011494252873563203,0.02873563218390801,0.09195402298850573,0.2816091954022989,0.20689655172413796,0.18390804597701155,0.10919540229885054,0.08620689655172413
76094,0,3.551495016611295,0.08305647840531565,0.1926910299003323,0.2591362126245848,0.2325581395348838,0.11627906976744186,0.05315614617940192,0.03654485049833881,0.01993355481727571,0.0066445182724252025,0.0
76119,0,3.966887417218542,0.049668874172185414,0.12913907284768217,0.20198675496688745,0.25827814569536434,0.21854304635761598,0.09933774834437083,0.02649006622516551,0.009933774834437003,0.0,0.006622516556291302
76259,1,7.321839080459771,0.0,0.0,0.011494252873563204,0.04022988505747122,0.11494252873563215,0.16091954022988508,0.21264367816091959,0.17816091954022997,0.14367816091954025,0.13793103448275865
76407,0,3.9842519685039357,0.07480314960629922,0.10629921259842523,0.20078740157480315,0.25196850393700787,0.22047244094488194,0.07874015748031492,0.04724409448818891,0.007874015748031402,0.0,0.011811023622047204
76460,0,3.73790322580645,0.060483870967741916,0.12903225806451613,0.26209677419354843,0.29435483870967744,0.15725806451612903,0.05241935483870962,0.016129032258064502,0.016129032258064502,0.008064516129032202,0.004032258064516101
76488,0,3.7901234567901234,0.02469135802469131,0.11111111111111116,0.24691358024691362,0.36419753086419765,0.2098765432098766,0.018518518518518507,0.012345679012345605,0.012345679012345605,0.0,0.0
76507,0,3.919230769230768,0.11538461538461534,0.08076923076923073,0.16923076923076927,0.26923076923076933,0.21923076923076928,0.09615384615384613,0.02692307692307691,0.015384615384615306,0.0038461538461538013,0.0038461538461538013
76577,1,7.069767441860466,0.0,0.0,0.023255813953488306,0.034883720930232516,0.13953488372093026,0.19767441860465115,0.16279069767441864,0.2151162790697675,0.15116279069767447,0.07558139534883723
76654,0,3.8225806451612905,0.06048387096774192,0.12903225806451615,0.18951612903225806,0.3064516129032259,0.21370967741935487,0.07661290322580643,0.016129032258064505,0.004032258064516102,0.004032258064516102,0.0
76735,0,3.853801169590642,0.05263157894736841,0.08187134502923972,0.2573099415204679,0.33333333333333337,0.18713450292397663,0.04678362573099411,0.023391812865497002,0.011695906432748501,0.0,0.005847953216374201
76743,1,7.198795180722891,0.0,0.006024096385542102,0.006024096385542102,0.048192771084337324,0.10240963855421684,0.18674698795180728,0.20481927710843378,0.2409638554216868,0.06626506024096383,0.13855421686746985
76775,0,4.333333333333333,0.03448275862068961,0.06321839080459772,0.17241379310344837,0.2701149425287357,0.2816091954022989,0.10919540229885054,0.05172413793103442,0.011494252873563204,0.0,0.005747126436781602
76963,0,3.889763779527557,0.09842519685039373,0.14173228346456693,0.20472440944881895,0.17716535433070862,0.18503937007874013,0.12598425196850394,0.03937007874015741,0.023622047244094408,0.0,0.003937007874015701
77015,0,3.654761904761905,0.05357142857142851,0.13690476190476192,0.27380952380952384,0.25595238095238093,0.22619047619047625,0.035714285714285705,0.005952380952380902,0.011904761904761904,0.0,0.0
77117,0,3.5906432748538006,0.07602339181286542,0.18128654970760236,0.2222222222222223,0.23976608187134507,0.18713450292397665,0.06432748538011693,0.02923976608187131,0.0,0.0,0.0
77307,0,3.596,0.104,0.144,0.244,0.224,0.188,0.048,0.036,0.012,0.0,0.0
77371,0,3.9763779527559047,0.059055118110236234,0.125984251968504,0.2007874015748032,0.24409448818897653,0.220472440944882,0.10236220472440946,0.027559055118110215,0.007874015748031406,0.003937007874015703,0.007874015748031406
77397,0,3.391634980988593,0.13688212927756654,0.13688212927756654,0.2433460076045628,0.2661596958174906,0.15209125475285176,0.034220532319391615,0.022813688212927705,0.007604562737642502,0.0,0.0
77400,1,4.8599221789883265,0.0,0.03891050583657582,0.10505836575875485,0.24513618677042814,0.32295719844357995,0.1906614785992218,0.06614785992217895,0.01945525291828791,0.007782101167315104,0.003891050583657502
77640,0,3.6269230769230765,0.09615384615384616,0.1461538461538462,0.24615384615384625,0.23076923076923084,0.1692307692307693,0.07692307692307694,0.01923076923076921,0.007692307692307604,0.003846153846153802,0.003846153846153802
77657,0,3.864,0.032,0.124,0.236,0.316,0.212,0.04,0.02,0.012,0.004,0.004
77853,0,3.9591836734693873,0.03673469387755101,0.12653061224489792,0.18775510204081636,0.29387755102040825,0.25306122448979596,0.06938775510204082,0.020408163265306103,0.008163265306122401,0.0,0.004081632653061201
77987,0,3.730038022813688,0.08365019011406845,0.14448669201520917,0.23574144486692022,0.2281368821292776,0.19391634980988598,0.06463878326996193,0.02281368821292771,0.02281368821292771,0.0,0.0038022813688212017
78119,1,7.170886075949366,0.0,0.006329113924050602,0.006329113924050602,0.050632911392405014,0.15189873417721522,0.13924050632911392,0.20886075949367094,0.17721518987341772,0.13291139240506322,0.12658227848101264
78407,0,3.5702479338842976,0.08677685950413225,0.16942148760330578,0.21074380165289258,0.2644628099173555,0.1776859504132232,0.07438016528925623,0.012396694214876006,0.0041322314049586015,0.0,0.0
78421,0,3.9871794871794863,0.03205128205128201,0.10256410256410253,0.20512820512820515,0.32051282051282054,0.23076923076923075,0.07051282051282051,0.03205128205128201,0.006410256410256401,0.0,0.0
78504,0,3.825581395348836,0.08527131782945731,0.14341085271317833,0.17054263565891473,0.25581395348837216,0.23643410852713184,0.058139534883720916,0.031007751937984405,0.011627906976744101,0.0,0.007751937984496101
78507,0,3.883268482490272,0.07003891050583654,0.11284046692607007,0.1906614785992218,0.25291828793774335,0.27626459143968884,0.07392996108949414,0.011673151750972707,0.007782101167315104,0.003891050583657502,0.0
78564,1,7.032894736842104,0.0,0.0,0.013157894736842105,0.03289473684210521,0.14473684210526316,0.19736842105263158,0.2368421052631579,0.17763157894736847,0.09868421052631574,0.09868421052631574
78575,1,7.026143790849673,0.0,0.0,0.013071895424836602,0.019607843137254905,0.11764705882352941,0.24183006535947713,0.22875816993464052,0.22875816993464052,0.06535947712418301,0.08496732026143791
78593,1,4.516778523489933,0.0,0.06040268456375833,0.18791946308724838,0.2885906040268457,0.2281879194630873,0.14093959731543626,0.06711409395973153,0.02013422818791941,0.006711409395973102,0.0
78597,0,3.7647058823529416,0.03921568627450981,0.13725490196078433,0.26143790849673204,0.29411764705882354,0.18954248366013077,0.03921568627450981,0.019607843137254905,0.013071895424836603,0.0,0.006535947712418302
78653,0,3.6883116883116873,0.05844155844155842,0.12987012987012986,0.2662337662337663,0.2727272727272728,0.18831168831168835,0.05844155844155842,0.019480519480519407,0.006493506493506402,0.0,0.0
78730,0,3.713178294573642,0.08139534883720934,0.16666666666666669,0.2170542635658915,0.23255813953488383,0.1899224806201551,0.06589147286821705,0.023255813953488313,0.011627906976744106,0.0,0.011627906976744106
78785,1,7.4320987654321,0.006172839506172803,0.006172839506172803,0.0,0.012345679012345605,0.06172839506172833,0.17283950617283958,0.2777777777777779,0.19753086419753088,0.16049382716049387,0.10493827160493824
78879,1,5.993548387096775,0.006451612903225802,0.012903225806451604,0.019354838709677406,0.12258064516129034,0.23225806451612907,0.2645161290322582,0.16129032258064516,0.10967741935483874,0.05161290322580642,0.019354838709677406
78900,0,3.582781456953642,0.04635761589403971,0.17880794701986752,0.24503311258278146,0.29139072847682124,0.17218543046357612,0.04635761589403971,0.019867549668874104,0.0,0.0,0.0
78932,0,3.76953125,0.09765625,0.1328125,0.19140625,0.28125,0.1640625,0.0859375,0.01953125,0.015625,0.0078125,0.00390625
79262,1,7.078853046594982,0.003584229390681001,0.007168458781362002,0.032258064516129004,0.06093189964157701,0.11111111111111113,0.15412186379928314,0.18279569892473121,0.16487455197132614,0.18996415770609315,0.09318996415770611
79448,1,7.166666666666667,0.0,0.005208333333333301,0.010416666666666602,0.052083333333333315,0.09895833333333333,0.22395833333333334,0.18750000000000006,0.15625000000000003,0.14062500000000003,0.12500000000000003
80121,1,7.095959595959595,0.0,0.010101010101010102,0.020202020202020204,0.030303030303030307,0.17676767676767674,0.14646464646464644,0.18181818181818182,0.18686868686868682,0.11111111111111113,0.13636363636363633
80279,0,2.0668896321070225,0.5183946488294316,0.2207357859531773,0.10702341137123744,0.08026755852842814,0.030100334448160515,0.026755852842809312,0.003344481605351101,0.0,0.003344481605351101,0.010033444816053505
80331,0,3.8842105263157896,0.042105263157894715,0.10526315789473684,0.2526315789473685,0.3000000000000001,0.17894736842105266,0.08421052631578943,0.021052631578947305,0.015789473684210506,0.0,0.0
80655,1,7.484693877551021,0.005102040816326502,0.0,0.020408163265306107,0.02551020408163261,0.08163265306122443,0.10714285714285714,0.2704081632653062,0.19897959183673475,0.12755102040816327,0.16326530612244897
81069,1,7.348484848484849,0.0,0.0050505050505050015,0.0050505050505050015,0.015151515151515105,0.07575757575757573,0.20202020202020204,0.24747474747474757,0.19696969696969696,0.16161616161616166,0.09090909090909093
81112,0,3.5691489361702127,0.07978723404255322,0.14893617021276595,0.24468085106382978,0.2925531914893618,0.14361702127659576,0.06914893617021273,0.015957446808510606,0.005319148936170201,0.0,0.0
81114,0,3.54355400696864,0.06620209059233445,0.13937282229965162,0.2996515679442511,0.29268292682926855,0.13937282229965162,0.03832752613240414,0.003484320557491203,0.013937282229965112,0.003484320557491203,0.003484320557491203
81132,1,7.868020304568528,0.0,0.0,0.010152284263959305,0.005076142131979602,0.035532994923857815,0.10659898477157365,0.2284263959390863,0.3045685279187818,0.13197969543147214,0.17766497461928937
81293,0,3.7709090909090905,0.05454545454545452,0.13090909090909095,0.2400000000000001,0.3090909090909092,0.13818181818181816,0.09454545454545454,0.02545454545454541,0.0036363636363636017,0.0036363636363636017,0.0
81507,0,3.2756756756756755,0.15675675675675674,0.17297297297297293,0.24864864864864866,0.22162162162162166,0.11351351351351353,0.043243243243243204,0.032432432432432406,0.010810810810810801,0.0,0.0
81591,1,7.0257731958762895,0.0,0.0,0.015463917525773105,0.025773195876288606,0.11855670103092784,0.2113402061855671,0.2577319587628866,0.19587628865979387,0.10824742268041235,0.06701030927835053
81723,1,7.020304568527918,0.0,0.0,0.010152284263959303,0.015228426395939005,0.12690355329949235,0.20812182741116755,0.3248730964467006,0.14213197969543145,0.09137055837563453,0.08121827411167513
81741,0,3.814035087719299,0.05263157894736842,0.11228070175438595,0.2631578947368422,0.2877192982456141,0.1789473684210527,0.06666666666666662,0.014035087719298208,0.017543859649122806,0.007017543859649104,0.0
81763,0,3.879120879120879,0.043956043956043925,0.09157509157509156,0.23076923076923084,0.3699633699633702,0.16117216117216118,0.06227106227106224,0.021978021978021914,0.01831501831501831,0.0,0.0
81784,1,5.123239436619719,0.014084507042253502,0.024647887323943605,0.10563380281690142,0.21830985915492954,0.27112676056338036,0.16197183098591553,0.12676056338028172,0.05281690140845071,0.014084507042253502,0.010563380281690102
81938,0,3.671641791044776,0.08457711442786073,0.15422885572139305,0.24875621890547267,0.2338308457711443,0.15422885572139305,0.07960199004975123,0.019900497512437807,0.014925373134328306,0.009950248756218904,0.0
81972,0,3.6421404682274243,0.12040133779264216,0.12040133779264216,0.2240802675585285,0.2575250836120402,0.18060200668896328,0.05685618729096983,0.013377926421404606,0.010033444816053505,0.006688963210702303,0.010033444816053505
82138,0,3.721014492753622,0.0797101449275362,0.1413043478260869,0.2463768115942029,0.2427536231884058,0.1702898550724637,0.072463768115942,0.0289855072463768,0.0072463768115942,0.0072463768115942,0.0036231884057971
82289,0,3.8007117437722404,0.05693950177935942,0.14946619217081855,0.21352313167259787,0.2918149466192172,0.17437722419928825,0.06761565836298933,0.024911032028469705,0.010676156583629803,0.0071174377224199024,0.0035587188612099013
82333,0,3.346715328467153,0.12773722627737225,0.17153284671532848,0.2481751824817519,0.2554744525547446,0.13138686131386865,0.04014598540145982,0.010948905109489005,0.0036496350364963017,0.0036496350364963017,0.007299270072992703
82362,1,7.322916666666667,0.0,0.0069444444444444016,0.027777777777777707,0.027777777777777707,0.09722222222222222,0.15972222222222224,0.18750000000000006,0.19097222222222227,0.19097222222222227,0.11111111111111113
82369,0,3.932075471698113,0.03773584905660372,0.09811320754716983,0.2830188679245284,0.2603773584905661,0.18113207547169816,0.09811320754716983,0.02641509433962261,0.011320754716981104,0.0,0.0037735849056603015
82441,0,3.2167832167832153,0.08391608391608393,0.2447552447552448,0.28671328671328683,0.20979020979020988,0.11888111888111884,0.045454545454545414,0.006993006993006903,0.003496503496503401,0.0,0.0
82444,0,3.8134328358208935,0.052238805970149224,0.12313432835820894,0.2723880597014926,0.2686567164179105,0.16417910447761194,0.07089552238805973,0.02985074626865671,0.0037313432835820014,0.011194029850746204,0.0037313432835820014
82446,0,3.91208791208791,0.06593406593406592,0.09523809523809525,0.2197802197802198,0.3003663003663004,0.20146520146520147,0.08058608058608054,0.010989010989010905,0.0073260073260073034,0.014652014652014607,0.003663003663003602
82512,1,7.175438596491228,0.0,0.0,0.035087719298245605,0.035087719298245605,0.11111111111111113,0.16374269005847952,0.22222222222222227,0.18128654970760233,0.12865497076023394,0.12280701754385963
82713,0,3.705426356589147,0.06201550387596893,0.12403100775193796,0.244186046511628,0.2906976744186047,0.20542635658914737,0.05813953488372093,0.0038759689922480017,0.007751937984496103,0.0038759689922480017,0.0
